task_id,exam_type,exam_date,task_no,task_text,cluster_id,cluster_label,outlier_score,pdf,page,points,time_est,efficiency,difficulty_guess,type,frequency_score,concepts,snippet,centroid_outlier_score
MI|2023-11-27|3,MI,2023-11-27,3,"Potrebno je implementirati metodu AddSorted, Print i destruktor jednostruko povezane linearne liste 
implementirane pokazivačima. Lista treba biti ostvarena korištenjem predložaka (eng. templates). Metoda AddSorted 
dodaje novi element u uzlazno sortiranu listu, metoda Print ispisuje listu, a destruktor oslobađa memoriju svih 
elemenata liste. Atom liste ListElement i prototipovi funkcija zadani su odsječcima koda u nastavku.",3,Vezana lista,0.08551955,MI_svi_do_2026.pdf,11.0,8.0,20.0,0.4,3.0,core,6.0,linked_list|queue|sorting,Zadatak 3. (8 bodova) Potrebno je implementirati metodu AddSorted...,0.4
MI|2023-11-27|4,MI,2023-11-27,4,"Napisati rekurzivnu funkciju copy_reverse koja ulazni stog s kopira u novi stog o na način da sadržaj ulaznog stoga 
s ostaje očuvan nakon završetka funkcije. Elementi na novom stogu o, koji funkcija vraća, trebaju biti u obrnutom 
redoslijedu u odnosu na elemente stoga s. Funkcija copy_reverse mora imati složenost O(n^2) i mora imati prototip: 
template<typename T> 
Stack<T>* copy_reverse(Stack<T>& s); 
Stog s je adekvatno stvoren i inicijaliziran prije poziva funkcije, te ga se u funkciji može koristiti. Pri radu sa stogom 
Stack<T> dozvoljeno je koristiti samo funkcije push i pop te funkciju insert_bottom: 
Nije dozvoljeno korištenje pomoćnih funkcija osim push, pop i insert_bottom. Korištenje članskih varijabli koje se 
koriste za implementaciju stoga podataka nije dozvoljeno. Promjena prototipa funkcije copy_reverse nije dozvoljena!",0,Sortiranje,0.1157998,MI_svi_do_2026.pdf,11.0,8.0,20.0,0.4,4.0,core,6.0,complexity|queue|stack,Zadatak 4. (8 bodova) Napisati rekurzivnu funkciju copy_reverse...,0.896551724137931
MI|2023-11-27|5,MI,2023-11-27,5,"Zadano je polje brojeva s elementima: 
8,6,6,7,9,3,4,0 
Ilustrirajte uzlazno sortiranje zadanog niza brojeva (ispišite polje nakon svake promjene i podcrtajte sve brojeve 
relevantne za sljedeći korak) algoritmom Shell Sort uz korake k = 5, 2, 1. 
template<typename T> 
class ListElement{ 
 public: 
 T item; 
 ListElement<T>* next; 
}; 
template<typename T> 
class MyList{ 
 private: 
 ListElement<T> *head = nullptr; 
 public: 
 void AddSorted(T val){ // vaš kod za AddSorted } 
 void Print(){ // vaš kod za Print } 
 ~MyList(){ // vaš kod za destruktor } 
}; 
template<typename T> 
class Stack{ 
 private: 
 // privatne članske varijable koje se ne smiju 
 // koristiti/mijenjati 
 public: 
 bool push(T val){ 
 // Dodavanje na stog.Vraća true ako je 
 // dodavanje 
 // uspjelo, a false inače 
 } 
 bool pop(T& val){ 
 // Skidanje sa stoga. Vraća true ako je 
 // skidanje 
 // uspjelo, a false inače 
 } 
}; 
template<typename T> 
void insert_bottom(Stack<T>* s, T newEl){ 
 Stack<T> tmp; 
 T el; 
 while(s->Pop(el)){ 
 tmp.Push(el); 
 } 
 s->Push(newEl); 
 while(tmp.Pop(el)){ 
 s->Push(el); 
 } 
} 
 
Primjer: 
• 
s = 0,1,2,3,4,5 
 ^ vrh stoga s 
• 
o = 5,4,3,2,1,0 
 ^ vrh stoga o 
 

 
Rješenja: 
1. zadatak 
int brojIzStringa(string niz) { // niz ne može biti prazan 
 
if (niz[0] == '\0') { // kraj kada je duljina niza paran broj 
 
 
return 0; 
 
} 
 
else if (niz[1] == '\0') { 
 
 
return niz[0] - '0'; // kraj kada je duljina niza neparan broj 
 
} 
 
else { 
 
 
//int rez = brojIzStringa(niz.substr(2)); 
 
 
int rez = brojIzStringa(&niz[2]); 
 
 
int zn = niz[0] - '0'; 
 
 
return rez * 10 + zn; 
 
} 
} 
 
2. zadatak: 
a) 
Ako za svaki A[i] vrijedi A[i] > max, tada je složenost n ∙ (Θ(n – i) + Θ(i) + Θ(1)) = n ∙ Θ(n) = Θ(n2) 
Ako za svaki A[i] vrijedi A[i] <= max, tada je složenost n ∙ log5n ∙ Θ(n) = Θ(n2log n) 
 
Konačno, uzimajući u obzir sve slučajeve za funkciju f vrijedi: Ω(n2) i O(n2 ∙ logn) 
 
b) 
T(0) = T(1) = Θ(1), 
T(2) = T(1) + T(1) + Θ(1) = 2T(1) + Θ(1) 
T(3) = T(2) + T(2) + Θ(1) = 4T(1) + 2∙Θ(1) + Θ(1) = 7 ∙ Θ(1) 
T(4) = T(3) + T(3) + Θ(1) = 14 ∙ Θ(1) + Θ(1) = 15 ∙ Θ(1) 
… 
T(k) = T(k - 1) + T(k-1) + Θ(1) = 2 ∙ (2k-1 ∙ Θ(1) - Θ(1)) + Θ(1) = 2k ∙ Θ(1) - Θ(1) = Θ(2k) 
 
3. zadatak 
template<typename T> 
class MyList{ 
 private: 
 ListElement<T> *head; 
 void PrintRecInternal(ListElement<T> *currHead){ 
 if(currHead == nullptr) return; 
 cout << currHead->item << "" ""; 
 PrintRecInternal(currHead->next); 
 } 
 public: 
 MyList() { this->head = nullptr;} 
 void AddSorted(T el){ 
 ListElement<T> *elem = new ListElement<T>(el); 
 elem->next = nullptr; 
 if(this->head == nullptr){ 
 this->head = elem; 
 return; 
 } 
 if(this->head->item > el){ 
 elem ->next = head; 
 head = elem; 
 return; 

 
 } 
 ListElement<T> *p = this->head; 
 ListElement<T> *pp = this->head->next; 
 while(pp && pp->item < el){ 
 p = pp; 
 pp = pp->next; 
 } 
 if(pp == nullptr) { 
 p->next = elem; 
 } 
 else{ 
 elem->next = pp; 
 p->next = elem; 
 } 
 } 
 
 void AddSorted2(T el){ 
 ListElement<T> *elem = new ListElement<T>(el); 
 elem->next = nullptr; 
 ListElement<T> **p; 
 p = &this->head; 
 while(*p && (*p)->item < el){ 
 p = &((*p)->next); 
 } 
 if(*p == nullptr){ 
 *p = elem; 
 } 
 else{ 
 elem->next = *p; 
 *p = elem; 
 } 
 } 
 
void Print(){ 
 PrintRecInternal(this->head); 
 } 
 
void Print2(){ 
 for (ListElement<T> *p = head; p != nullptr; p = p->next) { 
 cout << p->item << "" ""; 
 } 
 } 
 
 ~MyList() { 
 ListElement<T> *pom = this->head; 
 while(pom != nullptr){ 
 ListElement<T> *pom2 = pom->next; 
 delete(pom); 
 pom = pom2; 
 } 
 } 
}; 
 
 
 
 
 

 
 
 
 
 
 
 
4. zadatak 
 
template<typename T> 
Stack<T>* copy_reverse(Stack<T>& s){ 
 T el; 
 if(s.Pop(el)){ 
 Stack<T>* o = copy_reverse(s); 
 insert_bottom(o, el); 
 s.Push(el); 
 return o; 
 } 
 else{ 
 Stack<T>* o = new Stack<T>(); 
 return o; 
 } 
} 
 
 
5. zadatak 
 
Hk=5 
 
8 6 6 7 9 3 4 0 
8 6 6 7 9 8 4 0 
3 6 6 7 9 8 4 0 
3 6 6 7 9 8 6 0 
3 4 6 7 9 8 6 0 
3 4 6 7 9 8 6 6 
 
Hk=2 
 
3 4 0 7 9 8 6 6 
3 4 3 7 9 8 6 6 
0 4 3 7 9 8 6 6 
0 4 3 7 9 8 9 6 
0 4 3 7 6 8 9 6 
0 4 3 7 6 8 9 8 
0 4 3 7 6 7 9 8 
 
Hk=1 
0 4 3 6 6 7 9 8 
0 4 4 6 6 7 9 8 
0 3 4 6 6 7 9 8 
0 3 4 6 6 7 9 9 
0 3 4 6 6 7 8 9",0,Sortiranje,0.06630607,MI_svi_do_2026.pdf,11.0,8.0,20.0,0.4,1.0,core,3.0,sorting,Zadatak 5. (8 bodova) Zadano je polje brojeva...,0.3448275862068966
MI|2021-11-28|1,MI,2021-11-28,1,"a) Zadano je polje prirodnih brojeva A, koje ima n članova (n ≥ 1). Potrebno je napisati rekurzivnu funkciju koja će u 
polju A obrnuti redoslijed parnih brojeva u polju. Naputak: potrebno je zamijeniti k-ti parni broj slijeva s k-tim parnim 
brojem zdesna (npr. prvi parni broj slijeva treba zamijeniti s prvim parnim brojem zdesna; vidjeti primjere). Neparni 
brojevi trebaju ostati na svojim mjestima. 
Nije dozvoljeno korištenje pomoćnih struktura podataka. Funkcija treba vratiti broj obavljenih zamjena. Prototip 
funkcije je: 
int zamijeniParne(int A[],int n); 
Primjeri: 
Polje A prije poziva funkcije 
Polje A nakon poziva funkcije 
Broj obavljenih zamjena 
A = {10, 2, 5, 6, 7, 9, 1} 
A = {6, 2, 5, 10, 7, 9, 1} 
1 (zamijenjeni su 10 i 6) 
A = {3, 1, 10, 2, 5, 6, 7, 8, 9, 1} 
A = {3, 1, 8, 6, 5, 2, 7, 10, 9, 1} 
2 (zamijenjeni su 10 i 8 te 2 i 6) 
A = {1, 5, 1} 
A = {1, 5, 1} 
0 
A = {12} 
A = {12} 
0 
 
Napomena: nerekurzivna rješenja neće biti priznata. 
b) Odredite složenost funkcije koju ste implementirali u a) dijelu zadatka u O, Ω i Θ notaciji.",8,Rekurzija,0.0942996,,,,,,,,,,,0.0
MI|2021-11-28|2,MI,2021-11-28,2,"RJEŠENJA UPISATI NA OVOME PAPIRU 

 
Za funkcije f i g odredite, ako je moguće, vrijeme izvođenja u Θ notaciji, a ako nije moguće, odredite vrijeme 
izvođenja u O i Ω notaciji. Rješenje upišite u pravokutnik pored zadatka. 
U primjeru a) polje A je polje prirodnih brojeva, čiji elementi mogu, ali i ne moraju biti sortirani (ne znamo unaprijed). 
a) int f(int A[], int n) { // n >= 0, pom(A, n) = Θ(log2n) 
 if (n == 0) return 1; 
 else { 
 int zbroj = 0; 
 for (int i = 1; i < n - 2; i++) { 
 
 
 if (A[i] < A[i + 2]) 
 zbroj += pom(A, i + 2); 
 
 else 
 zbroj += i * (i + 2); 
 } 
 return zbroj; 
 } 
} 
Rješenje:",9,Složenost algoritama,0.029843176,,,,,,,,,,,0.38461538461538464
MI|2021-11-28|3,MI,2021-11-28,3,"Potrebno je implementirati metode AddFirst, Find i destruktor dvostruko povezane linearne liste implementirane 
pokazivačima. Lista treba biti ostvarena korištenjem predložaka (eng. templates). Metoda AddFirst dodaje novi 
element na početak liste, metoda Find dojavljuje nalazi li se element u listi, a destruktor oslobađa memoriju svih 
elemenata liste. Atom liste ListElement i prototipovi funkcija zadani su odsječcima koda u nastavku.",3,Vezana lista,0.08504872,,,,,,,,,,,0.5428571428571428
MI|2021-11-28|4,MI,2021-11-28,4,"Napisati rekurzivnu funkciju koja izvorišni red (sourceq) razdvaja u dva nova reda na način da se svi članovi na parnim 
pozicijama stavljaju u prvi red (queue1), a svi članovi na neparnim pozicijama u drugi red (queue2). Nakon izvršavanja 
funkcije izvorišni red ostaje prazan. Funkcija mora imati prototip: 
template<typename T> 
void split(Queue<T>* sourceq, Queue<T>* queue1, Queue<T>* queue2); 
Sva tri reda su adekvatno stvorena i inicijalizirana prije poziva funkcije, te ih se u funkciji može koristiti. Pri radu s 
redom Queue<T> dozvoljeno je koristiti samo funkcije enqueue i dequeue: 
Korištenje članskih varijabli koje se koriste za implementaciju reda nije dozvoljeno. 
Promjena prototipa funkcije i pozivanje pomoćnih funkcija nije dozvoljeno! 
 
 
b) double g(int k) { // k >= 0 
 double t = 1.; 
 if (k <= 1) return 1.; 
 for (int i = 1; i < k; i++) { 
 t *= g(i); 
 } 
 return t; 
} 
Rješenje: 
 
template<typename T> 
class ListElement{ 
 public: 
 T val; 
 ListElement<T>* next; 
 ListElement<T>* prev; 
}; 
template<typename T> 
class DoubleList{ 
 … 
 public: 
 void AddFirst(T val){ // vaš kod za AddFirst } 
 bool Find(T val){ // vaš kod za Find } 
 ~ DoubleList(){ // vaš kod za destruktor } 
}; 
template<typename T> 
class Queue{ 
 private: 
 // privatne članske varijable koje se ne smiju 
 // koristiti/mijenjati 
 public: 
 bool enqueue(T val){ 
 // Dodavanje u red. Vraća true ako je dodavanje 
 // uspjelo, a false inače 
 } 
 bool dequeue(T& val){ 
 // Skidanje iz reda. Vraća true ako je skidanje 
 // uspjelo, a false inače 
 } 
}; 
Primjer: 
• 
sourceq = 0,1,2,3,4,5,6,7,8,9 
• 
queue1 = 0,2,4,6,8 
• 
queue2 = 1,3,5,7,9 

 
 
 
Rješenja: 
1. zadatak 
a) 
int zamijeniParne(int A[], int n) { 
 
int brZamjena = 0; // broj zamjena 
 
int pomakniPocetak = 0; 
 
int pomakniKraj = 0; 
 
if (n > 1) { 
if (A[0] % 2 == 0 && A[n - 1] % 2 == 0) { 
// A[0] i A[n-1] su parni, pa ih možemo zamijeniti 
 
 
 
int temp = A[0]; 
 
 
 
A[0] = A[n - 1]; 
 
 
 
A[n - 1] = temp; 
 
 
 
pomakniPocetak = 1; 
 
 
 
pomakniKraj = 1; 
 
 
 
brZamjena = 1; 
 
 
} 
 
 
if (A[0] % 2) { // A[0] neparan 
 
 
 
pomakniPocetak = 1; 
 
 
} 
 
 
if (A[n - 1] % 2) { // A[n-1] je neparan 
 
 
 
pomakniKraj = 1; 
 
 
} 
// ažuriraj početni element i duljinu polja za sljedeći rekurzivni poziv fje 
 
 
brZamjena += zamijeniParne(&A[pomakniPocetak], n - pomakniPocetak - pomakniKraj); 
 
} 
 
return brZamjena; 
} 
 
b) O(n), Ω(n) i Θ(n) 
 
2. zadatak: 
• 
najlošiji slučaj: 
ako je polje sortirano (uvijek je A[i] < A[i + 2]), onda je složenost: 
T(n) = log(3) + log(4) + … + log(n) = log(3 ∙ 4 ∙ … ∙ n) = log(1/2) + log(n!) = Θ(log(n!)) 
 
• 
najbolji slučaj: 
ako je polje sortirano obrnutim redoslijedom ili su svi elementi jednaki (uvijek je A[i] >= A[i + 2]) , onda je 
složenost: Θ(n) 
Konačno, uzimajući u obzir sve slučajeve za funkciju f vrijedi: Ω(n) i O(log(n!)) (ili O(nlogn)) 
 
b) T(1) = Θ(1) 
T(2) = T(1) + Θ(1) = T(1) 
T(3) = T(1) + T(2) = 2T(1), 
T(4) = T(1) + T(2) + T(3) = T(1) + T(1) + 2T(1) = 4T(1) = 22T(1), … , 
T(k) = T(1) + T(2) + … + T(k-1) = T(1) + T(1) + … + 2k-3T(1) = 2k-2T(1) = 2k-2Θ(1) = Θ(2k) 
 
 
 
 
 
 

 
3. zadatak 
template<typename T> 
class ListElement{ 
 public: 
 T val; 
 ListElement<T>* next; 
 ListElement<T>* prev; 
}; 
 
template<typename T> 
class DoubleList{ 
 public: 
 ListElement<T>* head; 
 ListElement<T>* tail; 
 DoubleList() {this->head = nullptr; this->tail=nullptr;} 
 
void AddFirst(T val){ 
 ListElement<T>* newElem = new ListElement<T>(); 
 newElem->val = val; 
 newElem->next = this->head; 
 if(this->head != nullptr) this->head->prev = newElem; 
 newElem->prev = nullptr; 
 this->head = newElem; 
 if(this->tail == nullptr) this->tail = newElem; 
 return; 
 } 
 bool Find(T val){ 
 ListElement<T>* tmp = head; 
 while(tmp){ 
 if(tmp->val == val) return true; 
 tmp = tmp->next; 
 } 
 return false; 
 } 
 ~List(){ 
 while(head){ 
 ListElement<T>* tmp = head->next; 
 delete head; 
 head = tmp; 
 } 
 
 tail = nullptr; 
 } 
}; 
 
4. zadatak 
template<typename T> 
void split(Queue<T>* sourceq, Queue<T>* queue1, Queue<T>* queue2){ 
 T val; 
 if(sourceq->dequeue(val)){ 
 queue1->enqueue(val); 
 split(sourceq, queue2, queue1); 
 } 
}",2,Red,0.10697837,,,,,,,,,,,0.5833333333333334
MI|2021-11-29|1,MI,2021-11-29,1,"Zadani su razredi Stack<T> i Queue<T> za koji su definirani konstruktor, članske funkcije za dodavanje elementa te 
skidanje elementa. Definicije razreda i prototipovi navedenih funkcija su: 
template <class T> class Stack { 
public: 
Stack(); 
bool push(T item); 
bool pop(T &item); 
}; 
template <class T> class Queue { 
public: 
Queue(); 
bool enqueue(T data); 
bool dequeue(T &data); 
}; 
Napišite funkciju preurediRed koja će sve elemente iz reda koji su manji od neke zadane vrijednosti v prebaciti na 
početak tog istog reda, a ostale elemente na kraj tog istog reda. Nakon prebacivanja, elementi koji su manji od zadane 
vrijednosti v trebaju ostati u međusobno nepromijenjenom redoslijedu na početku reda, a elementi koji su veći ili 
jednaki v trebaju ostati u međusobno nepromijenjenom redoslijedu na kraju reda (vidjeti primjere). Za preuređenje 
elemenata reda dozvoljeno je koristiti isključivo pomoćni stog/stogove. Rješenja koja ne koriste isključivo pomoćni 
stog/stogove 
neće 
se 
priznati. 
Pretpostavite 
da 
su 
definirani 
operatori 
usporedbe 
za 
tip 
T. 
Prototip funkcije je: 
template <class T> void preurediRed (Queue<T>* q, T v); 
Napišite i odsječak glavnog programa u kojemu ćete definirati varijablu tipa Queue, napuniti tako definiran red 
podatcima tipa int te pozvati funkciju preurediRed. 
Primjeri: 
Red prije preuređenja: IZLAZ -- 4, 1, 5, 7, 8, 2, 3, 9 -- ULAZ 
 
Za v = 5, red nakon preuređenja treba biti: IZLAZ -- 4, 1, 2, 3, 5, 7, 8, 9 -- ULAZ 
Red prije preuređenja: IZLAZ -- 14, 11, 5, 7, 8, 9 -- ULAZ 
Za v = 5, red ostaje nepromijenjen nakon poziva funkcije preurediRed: IZLAZ -- 14, 11, 5, 7, 8, 9 -- ULAZ",2,Red,0.13886571,,,,,,,,,,,0.8333333333333334
MI|2021-11-29|2,MI,2021-11-29,2,"Zadani su nizovi A i B duljine m i n, koji predstavljaju skupove cijelih brojeva (m je broj elemenata skupa A, a n je broj 
elemenata skupa B). Brojevi unutar nizova uzlazno su poredani. Napišite rekurzivnu funkciju jestPodskup koja će 
provjeriti je li skup B podskup skupa A. Ako je B prazan skup (tj. ako je n = 0), funkcija treba vratiti logičku istinu. Ako 
je skup A prazan (tj. ako je m = 0), onda funkcija treba vratiti logičku laž. Vrijeme izvođenja funkcije treba biti O(m). 
Prototip funkcije je: 
bool jestPodskup(int A[], int B[], int m, int n); 
Primjeri: 
A = {1, 2, 4, 6, 7, 9}, B = {1, 4, 9} → B je podskup skupa A (funkcija treba vratiti logičku istinu) 
A = {1, 2, 4, 6, 7, 9}, B = {1, 4, 10} → B nije podskup skupa A (funkcija treba vratiti logičku laž)",8,Rekurzija,0.1144037,,,,,,,,,,,0.47368421052631576
MI|2021-11-29|3,MI,2021-11-29,3,"RJEŠENJA UPISATI NA OVOME PAPIRU 

 
Za funkciju f odredite vrijeme izvođenja u O i Ω notaciji i, ako je moguće, vrijeme izvođenja u Θ notaciji. Rješenje 
upišite u pravokutnik pored zadatka.",9,Složenost algoritama,0.030930554,,,,,,,,,,,0.15384615384615385
MI|2021-11-29|4,MI,2021-11-29,4,"Napisati rekurzivnu funkciju JumpSearchRec kojom se obavlja rekurzivno blokovsko traženje (eng. jump search) 
elementa u polju. Prototip funkcije JumpSearchRec i pozivajuća funkcija JumpSearch su zadani kôdom: 
bool JumpSearchRec(int A[], const size_t n, const size_t blockSize, const int &item); 
bool JumpSearch(int A[], const size_t n, const int &item) { 
 return JumpSearchRec(A, n, sqrt(n), item); 
} 
Prilikom implementacije funkcije JumpSearchRec potrebno je koristiti već postojeću funkciju za slijedno traženje (ne 
treba ju zasebno implementirati) zadanu prototipom: 
bool LinearSearch(int A[], const size_t n, const int &item); 
Funkcija JumpSearchRec treba biti ostvarena u složenosti O(n1/2), pri čemu je n broj elemenata polja u kojem se traži. 
Napomena: Funkcija mora biti implementirana rekurzivno; iterativna rješenja se neće priznavati. Funkcije 
JumpSearch i LinearSearch ne treba pisati, već ih se samo koristi.",8,Rekurzija,0.13228038,,,,,,,,,,,0.7894736842105263
MI|2021-11-29|5,MI,2021-11-29,5,"Zadana je dinamička jednostruka lista koja ima pokazivače na glavu (head) i rep (tail): 
template <typename T> class List{ 
 private: 
 template <typename X> class ListElement{ 
 public: 
 X el; 
 ListElement<X> *next; 
 }; 
 ListElement<T> *head = nullptr; 
 ListElement<T> *tail = nullptr; 
} 
Napisati člansku funkciju RemoveFirst klase List koja briše jedan element iz liste. Elemente se briše s glave liste. 
Funkcija za brisanje treba imati prototip: 
bool RemoveFirst(); 
te vraćati true ako je brisanje uspjelo, a false inače (ako je lista prazna). 
Napisati i vanjsku (ne člansku) funkciju koja će listu zadanu argumentom u potpunosti obrisati pozivanjem prethodno 
implementirane funkcije RemoveFirst koja ima prototip: 
template <typename T> bool RemoveAllFromList(List<T> *lista); 
Funkcija RemoveAllFromList vraća true ako je obrisan barem jedan element liste, a false ako je lista bila prazna. 
 
 
int f(int n) { // n >= 0, g(n) = Θ(n) 
 
if (n == 0) return 1; 
 
else { 
 
 
int umnozak = 1; 
 
 
for (int i = 1; i <= n; i *= 10) 
 
 
 
umnozak *= g(5) + g(i); 
 
 
return umnozak; 
 
} 
} 
Rješenje: 
 

 
RJEŠENJA",3,Vezana lista,0.1141514,,,,,,,,,,,0.2
MI|2020-11-24|1,MI,2020-11-24,1,"Za zadane nizove A i B duljine m i n napišite rekurzivnu funkciju koja počevši od zadnjeg elementa (tj. elementa s 
najvećim indeksom) ispisuje vrijednosti elemenata oba niza na nekoj poziciji i dodatno vrijednost većega od ta dva 
elementa. Ako je jedan niz dulji, tada za elemente kraćeg niza koji nisu definirani ispisati ""-"". Pretpostaviti da su 
duljine nizova m i n ≥ 0. Ako su oba niza prazna (tj. m = 0 i n = 0), ne treba ništa ispisivati. 
Primjeri: 
Niz A sadrži elemente 2, 4, 1, 3, a niz 
B sadrži elemente 4, 4, 8. Ispis treba 
izgledati ovako: 
3 – 3 
1 8 8 
4 4 4 
2 4 4 
Niz A sadrži elemente 11, 14, 12, a 
niz B sadrži elemente -9, -1, 41. Ispis 
treba izgledati ovako: 
12 41 41 
14 -1 14 
11 -9 11 
Niz A je prazan (tj. m = 0), a niz B 
sadrži elemente 11, 14, 12. Ispis 
treba izgledati ovako: 
– 12 12 
– 14 14 
– 11 11 
 
Prototip funkcije je: 
void ispisiVeci(int A[], int m, int B[], int n); 
Napomena: Nerekurzivno rješenje se neće priznati.",8,Rekurzija,0.11036535,,,,,,,,,,,0.3684210526315789
MI|2020-11-24|2,MI,2020-11-24,2,"ISPUNITI NA OVOM PAPIRU 

Zadan je razred Stack<T> kojim je implementiran stog. Stog ima 
članske funkcije push(T data) i pop(T &data) koje omogućavaju 
stavljanje i skidanje elementa sa stoga. Potrebno je nadopuniti kôd 
funkcije isPalindrome, koja provjerava je li ulazni znakovni niz 
palindrom i prema tome vraća istinu ili laž. 
bool isPalindrome(string str){ 
 Stack<char> s; 
 char c; 
 for (int i=0; i<str.length(); i++) { 
 if (i < (str.length()/2)) { 
 
 __________________________________; 
 } else if (i == (str.length()/2) && _____________________________________) { 
 // ništa 
 } else { 
 ______________________________; 
 if (c != str[i]) 
 ___________________________________________; 
 } 
 } 
 ________________________________; 
} 
 
template <class T> class Stack { 
 private: 
 struct Atom { 
 T data; 
 Atom *next; 
 }; 
 Atom *head = nullptr; 
 public: 
 bool push(T data); 
 bool pop(T &data); 
};",0,Sortiranje,0.106987834,,,,,,,,,,,0.8275862068965517
MI|2020-11-24|3,MI,2020-11-24,3,"Zadana je jednostruko povezana lista cijelih brojeva. Lista 
ima strukturu prikazanu okvirom desno. 
Napišite člansku funkciju sljedećeg prototipa: 
void kopirajParne(List<T> &dstList); 
koja će sve parne elemente iz liste nad kojom je pozvana 
prebaciti u listu dstList. Poredak elemenata u dstList mora 
biti isti kao i poredak u originalnoj listi, npr.: 
srcList: HEAD -> 5 -> 4 -> 7 -> 1 -> 6 -> 8 -> 2 -> 3 -> NULLPTR 
dstList: HEAD -> 4 -> 6 -> 8 -> 2 -> NULLPTR",3,Vezana lista,0.11453104,,,,,,,,,,,0.34285714285714286
MI|2020-11-24|4,MI,2020-11-24,4,"ISPUNITI NA OVOM PAPIRU 

Za funkcije f i g odredite, ako je moguće, vrijeme izvođenja u Θ notaciji, a ako nije moguće, odredite vrijeme 
izvođenja u O i Ω notaciji. Rješenja upišite u pravokutnike ispod zadataka. 
 
/* A je polje n cijelih brojeva (n >= 1). Funkcija za 
 * sortiranje sortira niz uzlazno i implementira 
 * algoritam naveden u imenu funkcije. 
 */ 
void f(int A[], int n) { 
 // Funkcija napuniNiz generira elemente niza u 
 // vremenu Θ(n) 
 
 for (int i = n; i >= 1; i--) { 
 napuniNiz(A, n); 
 selectionSort(A, n); 
 for (j = 0; j < n; j++) 
 std::cout << A[j] << "" ""; 
 std::cout << endl; 
 } 
} 
Rješenje: 
 
 
 
 
int g(int n) { // n >= 0 
 int cnt = 0; 
 if (n == 0) return 1; 
 else { 
 cnt += g(n - 1); 
 cnt += g(n - 1); 
 return cnt; 
 } 
} 
 
Rješenje:",9,Složenost algoritama,0.029987764,,,,,,,,,,,0.0
